approach;sample_size;repetition;feature;informative;correlation
Sequence;500;2;('revoke withdrawal', 'begin editing', 'withdraw');False;0.0
Sequence;500;2;('performed', 'save', 'begin preparations');False;0.0
Sequence;500;2;('insert document', 'remove document', 'calculate');False;0.0
Sequence;500;2;('decide', 'decide', 'initialize');False;0.0
Sequence;500;2;('calculate', 'begin preparations', 'save');False;0.0
Sequence;500;2;('finish preparations', 'finish editing', 'finish editing');False;0.0
Sequence;500;2;('insert document', 'take original document', 'begin payment');False;0.0
Sequence;500;2;('begin preparations', 'calculate', 'initialize');False;0.0
Sequence;500;2;('save', 'withdraw', 'withdraw');False;0.0
Sequence;500;2;('finish editing', 'finish editing', 'performed');False;0.0
Sequence;500;2;('save', 'check', 'plan');False;0.0
Sequence;500;2;('save', 'discard', 'finish editing');False;0.0
Sequence;500;2;('clear', 'begin editing', 'finish editing');False;0.0
Sequence;500;2;('revoke withdrawal', 'remove document', 'insert document');False;0.0
Sequence;500;2;('finish editing', 'calculate', 'restart editing');False;0.0
Sequence;500;2;('revoke decision', 'insert document', 'calculate');False;0.0
Sequence;500;2;('performed', 'calculate', 'create');False;0.0
Sequence;500;2;('finish editing', 'decide', 'clear');False;0.0
Sequence;500;2;('finish editing', 'calculate', 'finish pre-check');False;0.0
Sequence;500;2;('insert document', 'restart editing', 'save');False;0.0
Sequence;500;2;('check', 'initialize', 'begin editing');False;0.0
Sequence;500;2;('prepare external', 'calculate', 'finish pre-check');False;0.0
Sequence;500;2;('decide', 'decide', 'remove document');False;0.0
Sequence;500;2;('plan', 'save', 'discard');False;0.0
Sequence;500;2;('save', 'finish pre-check', 'save');False;0.0
Sequence;500;2;('clear', 'create', 'create');False;0.0
Sequence;500;2;('save', 'performed offline', 'begin editing');False;0.0
Sequence;500;2;('decide', 'decide', 'save');False;0.0
Sequence;500;2;('finish editing', 'mail income', 'begin editing');False;0.0
Sequence;500;2;('finish payment', 'insert document', 'begin editing');False;0.0
Sequence;500;2;('finish payment', 'revoke withdrawal', 'remove document');False;0.0
Sequence;500;2;('begin preparations', 'prepare external', 'calculate');False;0.0
Sequence;500;2;('save', 'revoke decision', 'initialize');False;0.0
Sequence;500;2;('mail income', 'begin editing', 'create');False;0.0
Sequence;500;2;('correction GFM17', 'save', 'finish pre-check');False;0.0
Sequence;500;2;('performed', 'remove document', 'save');False;0.0
Sequence;500;2;('revoke decision', 'begin editing', 'calculate');False;0.0
Sequence;500;2;('begin editing', 'plan', 'initialize');False;0.0
Sequence;500;2;('decide', 'calculate', 'insert document');False;0.0
Sequence;500;2;('performed', 'initialize', 'initialize');False;0.0
Sequence;500;2;('begin editing', 'calculate', 'cancel offline');False;0.0
Sequence;500;2;('refuse', 'insert document', 'begin admissibility check');False;0.0
Sequence;500;2;('save', 'begin editing', 'finish pre-check');False;0.0
Sequence;500;2;('revoke decision', 'insert document', 'initialize');False;0.0
Sequence;500;2;('approve', 'begin editing', 'decide');False;0.0
Sequence;500;2;('decide', 'begin editing', 'begin editing');False;0.0
Sequence;500;2;('decide', 'save', 'insert document');False;0.0
Sequence;500;2;('refuse', 'begin admissibility check', 'withdraw');False;0.0
Sequence;500;2;('mail valid', 'calculate', 'finish editing');False;0.0
Sequence;500;2;('save', 'performed', 'remove document');False;0.0
Sequence;500;2;('decide', 'begin editing', 'finish editing');False;0.0
Sequence;500;2;('create', 'finish editing', 'finish editing');False;0.0
Sequence;500;2;('insert document', 'insert document', 'revoke withdrawal');False;0.0
Sequence;500;2;('check', 'finish editing', 'withdraw');False;0.0
Sequence;500;2;('finish pre-check', 'finish pre-check', 'insert document');False;0.0
Sequence;500;2;('mail valid', 'mail valid', 'begin editing');False;0.0
Sequence;500;2;('save', 'calculate protocol', 'insert document');False;0.0
Sequence;500;2;('prepare external', 'abort external', 'prepare offline');False;0.0
Sequence;500;2;('save', 'revoke decision', 'remove document');False;0.0
Sequence;500;2;('save', 'performed offline', 'performed');False;0.0
Sequence;500;2;('decide', 'finish editing', 'begin payment');False;0.0
Sequence;500;2;('save', 'check', 'take original document');False;0.0
Sequence;500;2;('revoke approval', 'approve', 'calculate');False;0.0
Sequence;500;2;('insert document', 'initialize', 'initialize');False;0.0
Sequence;500;2;('begin editing', 'finish editing', 'revoke approval');False;0.0
Sequence;500;2;('save', 'finish pre-check', 'insert document');False;0.0
Sequence;500;2;('withdraw', 'decide', 'insert document');False;0.0
Sequence;500;2;('revoke decision', 'insert document', 'remove document');False;0.0
Sequence;500;2;('create', 'initialize', 'save');False;0.0
Sequence;500;2;('calculate', 'save', 'remove document');False;0.0
Sequence;500;2;('save', 'restart editing', 'restart editing');False;0.0
Sequence;500;2;('plan', 'save', 'prepare offline');False;0.0
Sequence;500;2;('withdraw', 'save', 'finish editing');False;0.0
Sequence;500;2;('save', 'restart editing', 'finish pre-check');False;0.0
Sequence;500;2;('calculate', 'calculate', 'decide');False;0.0
Sequence;500;2;('initialize', 'finish preparations', 'begin preparations');False;0.0
Sequence;500;2;('save', 'check admissibility', 'refuse');False;0.0
Sequence;500;2;('approve', 'save', 'save');False;0.0
Sequence;500;2;('save', 'finish editing', 'abort external');False;0.0
Sequence;500;2;('clear', 'create', 'begin editing');False;0.0
Sequence;500;2;('cancel offline', 'initialize', 'begin editing');False;0.0
Sequence;500;2;('calculate', 'withdraw', 'begin editing');False;0.0
Sequence;500;2;('save', 'remove document', 'begin payment');False;0.0
Sequence;500;2;('finish editing', 'take original document', 'check');False;0.0
Sequence;500;2;('decide', 'restart editing', 'finish editing');False;0.0
Sequence;500;2;('insert document', 'initialize', 'remove document');False;0.0
Sequence;500;2;('performed', 'finish editing', 'finish payment');False;0.0
Sequence;500;2;('clear', 'create', 'finish editing');False;0.0
Sequence;500;2;('begin editing', 'calculate', 'calculate protocol');False;0.0
Sequence;500;2;('mail income', 'begin editing', 'begin editing');False;0.0
Sequence;500;2;('decide', 'begin payment', 'restart editing');False;0.0
Sequence;500;2;('calculate', 'calculate', 'create');False;0.0
Sequence;500;2;('insert document', 'begin editing', 'finish pre-check');False;0.0
Sequence;500;2;('discard', 'finish pre-check', 'finish editing');False;0.0
Sequence;500;2;('performed offline', 'calculate', 'calculate');False;0.0
Sequence;500;2;('finish payment', 'restart editing', 'calculate');False;0.0
Sequence;500;2;('initialize', 'calculate', 'insert document');False;0.0
Sequence;500;2;('discard', 'initialize', 'begin editing');False;0.0
Sequence;500;2;('check', 'plan', 'initialize');False;0.0
Sequence;500;2;('begin editing', 'revoke decision', 'save');False;0.0
Sequence;500;2;('take original document', 'save', 'begin editing');False;0.0
Sequence;500;2;('plan', 'finish preparations', 'begin preparations');False;0.0
Sequence;500;2;('cancel offline', 'initialize', 'performed');False;0.0
Sequence;500;2;('take original document', 'save', 'finish editing');False;0.0
Sequence;500;2;('refuse', 'insert document', 'insert document');False;0.0
Sequence;500;2;('discard', 'remove document', 'initialize');False;0.0
Sequence;500;2;('take original document', 'calculate', 'calculate');False;0.0
Sequence;500;2;('insert document', 'save', 'approve');False;0.0
Sequence;500;2;('finish editing', 'decide', 'begin admissibility check');False;0.0
Sequence;500;2;('mail income', 'create', 'create');False;0.0
Sequence;500;2;('insert document', 'calculate', 'revoke withdrawal');False;0.0
Sequence;500;2;('initialize', 'finish editing', 'calculate');False;0.0
Sequence;500;2;('initialize', 'save', 'withdraw');False;0.0
Sequence;500;2;('finish editing', 'begin editing', 'decide');False;0.0
Sequence;500;2;('begin editing', 'begin editing', 'take original document');False;0.0
Sequence;500;2;('finish pre-check', 'finish editing', 'calculate');False;0.0
Sequence;500;2;('initialize', 'performed', 'create');False;0.0
Sequence;500;2;('calculate', 'calculate', 'plan');False;0.0
Sequence;500;2;('restart editing', 'calculate', 'finish editing');False;0.0
Sequence;500;2;('performed offline', 'save', 'performed');False;0.0
Sequence;500;2;('performed', 'performed', 'finish editing');False;0.0
Sequence;500;2;('restart editing', 'insert document', 'save');False;0.0
Sequence;500;2;('begin payment', 'finish editing', 'abort payment');False;0.0
Sequence;500;2;('begin editing from refused', 'calculate', 'begin editing');False;0.0
Sequence;500;2;('begin editing', 'begin editing', 'finish payment');False;0.0
Sequence;500;2;('remove document', 'insert document', 'decide');False;0.0
Sequence;500;2;('save', 'begin payment', 'begin editing');False;0.0
Sequence;500;2;('initialize', 'begin admissibility check', 'check admissibility');False;0.0
Sequence;500;2;('withdraw', 'withdraw', 'withdraw');False;0.0
Sequence;500;2;('begin editing', 'clear', 'finish pre-check');False;0.0
Sequence;500;2;('begin editing from refused', 'calculate', 'finish editing');False;0.0
Sequence;500;2;('begin editing', 'calculate protocol', 'calculate protocol');False;0.0
Sequence;500;2;('refuse', 'calculate', 'save');False;0.0
Sequence;500;2;('insert document', 'finish pre-check', 'finish pre-check');False;0.0
Sequence;500;2;('revoke withdrawal', 'begin editing', 'save');False;0.0
Sequence;500;2;('mail income', 'mail valid', 'begin editing');False;0.0
Sequence;500;2;('save', 'withdraw', 'remove document');False;0.0
Sequence;500;2;('prepare external', 'plan', 'initialize');False;0.0
Sequence;500;2;('restart editing', 'save', 'restart editing');False;0.0
Sequence;500;2;('discard', 'save', 'calculate');False;0.0
Sequence;500;2;('take original document', 'calculate', 'initialize');False;0.0
Sequence;500;2;('begin editing', 'finish pre-check', 'calculate');False;0.0
Sequence;500;2;('begin editing', 'create', 'plan');False;0.0
Sequence;500;2;('revoke decision', 'finish editing', 'begin editing');False;0.0
Sequence;500;2;('insert document', 'decide', 'insert document');False;0.0
Sequence;500;2;('finish editing', 'save', 'remove document');False;0.0
Sequence;500;2;('restart editing', 'save', 'finish pre-check');False;0.0
Sequence;500;2;('finish editing', 'begin editing', 'discard');False;0.0
Sequence;500;2;('begin editing', 'finish editing', 'revoke decision');False;0.0
Sequence;500;2;('calculate protocol', 'save', 'begin editing');False;0.0
Sequence;500;2;('insert document', 'insert document', 'begin preparations');False;0.0
Sequence;500;2;('finish editing', 'take original document', 'decide');False;0.0
Sequence;500;2;('calculate', 'calculate', 'prepare offline');False;0.0
Sequence;500;2;('calculate protocol', 'save', 'finish editing');False;0.0
Sequence;500;2;('decide', 'remove document', 'revoke decision');False;0.0
Sequence;500;2;('finish payment', 'begin editing', 'calculate protocol');False;0.0
Sequence;500;2;('check admissibility', 'refuse', 'begin admissibility check');False;0.0
Sequence;500;2;('mail income', 'initialize', 'plan');False;0.0
Sequence;500;2;('restart editing', 'finish editing', 'save');False;0.0
Sequence;500;2;('revoke decision', 'calculate', 'begin editing');False;0.0
Sequence;500;2;('begin editing', 'insert document', 'clear');False;0.0
Sequence;500;2;('save', 'begin editing', 'remove document');False;0.0
Sequence;500;2;('refuse', 'refuse', 'begin admissibility check');False;0.0
Sequence;500;2;('begin editing', 'calculate', 'check');False;0.0
Sequence;500;2;('finish editing', 'finish pre-check', 'finish pre-check');False;0.0
Sequence;500;2;('begin editing from refused', 'finish editing', 'remove document');False;0.0
Sequence;500;2;('refuse', 'calculate', 'insert document');False;0.0
Sequence;500;2;('save', 'performed', 'check');False;0.0
Sequence;500;2;('begin preparations', 'prepare offline', 'insert document');False;0.0
Sequence;500;2;('calculate', 'calculate', 'take original document');False;0.0
Sequence;500;2;('calculate', 'refuse', 'refuse');False;0.0
Sequence;500;2;('save', 'abort external', 'finish preparations');False;0.0
Sequence;500;2;('restart editing', 'finish pre-check', 'calculate');False;0.0
Sequence;500;2;('abort payment', 'revoke decision', 'revoke decision');False;0.0
Sequence;500;2;('calculate', 'begin editing from refused', 'calculate');False;0.0
Sequence;500;2;('save', 'insert document', 'begin editing');False;0.0
Sequence;500;2;('remove document', 'revoke decision', 'calculate');False;0.0
Sequence;500;2;('insert document', 'save', 'performed');False;0.0
Sequence;500;2;('save', 'insert document', 'finish editing');False;0.0
Sequence;500;2;('calculate', 'check admissibility', 'calculate');False;0.0
Sequence;500;2;('calculate', 'remove document', 'begin admissibility check');False;0.0
Sequence;500;2;('begin editing', 'save', 'begin payment');False;0.0
Sequence;500;2;('refuse', 'begin admissibility check', 'save');False;0.0
Sequence;500;2;('revoke decision', 'revoke decision', 'save');False;0.0
Sequence;500;2;('performed', 'initialize', 'check');False;0.0
Sequence;500;2;('calculate', 'finish editing', 'remove document');False;0.0
Sequence;500;2;('check', 'finish editing', 'remove document');False;0.0
Sequence;500;2;('restart editing', 'abort payment', 'save');False;0.0
Sequence;500;2;('finish preparations', 'begin editing', 'insert document');False;0.0
Sequence;500;2;('finish preparations', 'take original document', 'save');False;0.0
Sequence;500;2;('check admissibility', 'refuse', 'save');False;0.0
Sequence;500;2;('begin editing', 'insert document', 'finish pre-check');False;0.0
Sequence;500;2;('begin editing', 'create', 'take original document');False;0.0
Sequence;500;2;('refuse', 'refuse', 'save');False;0.0
Sequence;500;2;('decide', 'calculate', 'decide');False;0.0
Sequence;500;2;('refuse', 'begin admissibility check', 'check admissibility');False;0.0
Sequence;500;2;('abort payment', 'begin payment', 'change department');False;0.0
Sequence;500;2;('performed offline', 'performed', 'save');False;0.0
Sequence;500;2;('finish preparations', 'prepare external', 'save');False;0.0
Sequence;500;2;('save', 'correction GFM17', 'calculate');False;0.0
Sequence;500;2;('finish editing', 'finish preparations', 'begin editing');False;0.0
Sequence;500;2;('calculate', 'revoke decision', 'finish editing');False;0.0
Sequence;500;2;('save', 'begin editing', 'calculate protocol');False;0.0
Sequence;500;2;('performed', 'insert document', 'begin editing');False;0.0
Sequence;500;2;('performed', 'insert document', 'finish editing');False;0.0
Sequence;500;2;('finish editing', 'begin editing', 'take original document');False;0.0
Sequence;500;2;('revoke approval', 'refuse', 'begin editing from refused');False;0.0
Sequence;500;2;('withdraw', 'decide', 'decide');False;0.0
Sequence;500;2;('performed', 'create', 'calculate');False;0.0
Sequence;500;2;('finish editing', 'remove document', 'begin payment');False;0.0
Sequence;500;2;('cancel offline', 'begin editing', 'prepare offline');False;0.0
Sequence;500;2;('take original document', 'revoke decision', 'save');False;0.0
Sequence;500;2;('save', 'finish preparations', 'insert document');False;0.0
Sequence;500;2;('revoke decision', 'revoke decision', 'insert document');False;0.0
Sequence;500;2;('finish pre-check', 'finish pre-check', 'create');False;0.0
Sequence;500;2;('refuse', 'begin editing from refused', 'calculate');False;0.0
Sequence;500;2;('check admissibility', 'refuse', 'insert document');False;0.0
Sequence;500;2;('create', 'calculate', 'insert document');False;0.0
Sequence;500;2;('calculate', 'finish editing', 'calculate protocol');False;0.0
Sequence;500;2;('calculate', 'begin editing from refused', 'remove document');False;0.0
Sequence;500;2;('refuse', 'refuse', 'insert document');False;0.0
Sequence;500;2;('performed', 'begin editing', 'begin editing');False;0.0
Sequence;500;2;('create', 'insert document', 'finish pre-check');False;0.0
Sequence;500;2;('save', 'finish pre-check', 'create');False;0.0
Sequence;500;2;('calculate', 'discard', 'finish pre-check');False;0.0
Sequence;500;2;('revoke withdrawal', 'remove document', 'begin editing');False;0.0
Sequence;500;2;('check', 'save', 'performed offline');False;0.0
Sequence;500;2;('take original document', 'begin editing', 'take original document');False;0.0
Sequence;500;2;('finish editing', 'finish pre-check', 'calculate');False;0.0
Sequence;500;2;('finish editing', 'create', 'plan');False;0.0
Sequence;500;2;('cancel offline', 'save', 'performed');False;0.0
Sequence;500;2;('begin payment', 'finish payment', 'revoke withdrawal');False;0.0
Sequence;500;2;('prepare external', 'finish pre-check', 'calculate');False;0.0
Sequence;500;2;('begin admissibility check', 'begin payment', 'finish payment');False;0.0
Sequence;500;2;('prepare offline', 'cancel offline', 'begin editing');False;0.0
Sequence;500;2;('check', 'check', 'finish editing');False;0.0
Sequence;500;2;('begin preparations', 'finish preparations', 'begin preparations');False;0.0
Sequence;500;2;('withdraw', 'insert document', 'initialize');False;0.0
Sequence;500;2;('begin editing', 'begin admissibility check', 'calculate');False;0.0
Sequence;500;2;('save', 'mail income', 'insert document');False;0.0
Sequence;500;2;('insert document', 'remove document', 'decide');False;0.0
Sequence;500;2;('decide', 'revoke decision', 'withdraw');False;0.0
Sequence;500;2;('begin admissibility check', 'withdraw', 'begin editing');False;0.0
Sequence;500;2;('initialize', 'restart editing', 'restart editing');False;0.0
Sequence;500;2;('decide', 'finish editing', 'calculate');False;0.0
Sequence;500;2;('begin editing', 'insert document', 'begin admissibility check');False;0.0
Sequence;500;2;('remove document', 'remove document', 'begin editing');False;0.0
Sequence;500;2;('remove document', 'withdraw', 'calculate');False;0.0
Sequence;500;2;('save', 'save', 'restart editing');False;0.0
Sequence;500;2;('decide', 'decide', 'plan');False;0.0
Sequence;500;2;('calculate', 'save', 'decide');False;0.0
Sequence;500;2;('initialize', 'insert document', 'begin editing');False;0.0
Sequence;500;2;('refuse', 'save', 'calculate');False;0.0
Sequence;500;2;('withdraw', 'withdraw', 'save');False;0.0
Sequence;500;2;('begin payment', 'insert document', 'restart editing');False;0.0
Sequence;500;2;('save', 'save', 'finish pre-check');False;0.0
Sequence;500;2;('save', 'calculate', 'performed');False;0.0
Sequence;500;2;('initialize', 'insert document', 'finish editing');False;0.0
Sequence;500;2;('withdraw', 'insert document', 'save');False;0.0
Sequence;500;2;('performed', 'take original document', 'begin editing');False;0.0
Sequence;500;2;('decide', 'save', 'begin editing');False;0.0
Sequence;500;2;('insert document', 'calculate', 'withdraw');False;0.0
Sequence;500;2;('decide', 'save', 'finish editing');False;0.0
Sequence;500;2;('save', 'remove document', 'calculate');False;0.0
Sequence;500;2;('mail income', 'clear', 'create');False;0.0
Sequence;500;2;('prepare external', 'check', 'finish editing');False;0.0
Sequence;500;2;('calculate', 'initialize', 'insert document');False;0.0
Sequence;500;2;('save', 'save', 'abort payment');False;0.0
Sequence;500;2;('finish preparations', 'initialize', 'begin editing');False;0.0
Sequence;500;2;('finish pre-check', 'finish pre-check', 'finish editing');False;0.0
Sequence;500;2;('calculate', 'decide', 'remove document');False;0.0
Sequence;500;2;('decide', 'clear', 'begin editing');False;0.0
Sequence;500;2;('begin editing', 'finish editing', 'performed offline');False;0.0
Sequence;500;2;('remove document', 'initialize', 'begin editing');False;0.0
Sequence;500;2;('insert document', 'calculate protocol', 'calculate protocol');False;0.0
Sequence;500;2;('performed offline', 'initialize', 'performed');False;0.0
Sequence;500;2;('insert document', 'abort payment', 'begin editing');False;0.0
Sequence;500;2;('finish pre-check', 'save', 'insert document');False;0.0
Sequence;500;2;('take original document', 'check', 'finish editing');False;0.0
Sequence;500;2;('prepare offline', 'insert document', 'save');False;0.0
Sequence;500;2;('finish editing', 'finish payment', 'begin editing');False;0.0
Sequence;500;2;('withdraw', 'withdraw', 'insert document');False;0.0
Sequence;500;2;('calculate', 'discard', 'calculate');False;0.0
Sequence;500;2;('finish editing', 'finish payment', 'finish editing');False;0.0
Sequence;500;2;('create', 'create', 'clear');False;0.0
Sequence;500;2;('calculate', 'finish editing', 'check');False;0.0
Sequence;500;2;('revoke decision', 'decide', 'save');False;0.0
Sequence;500;2;('save', 'abort payment', 'save');False;0.0
Sequence;500;2;('check', 'save', 'insert document');False;0.0
Sequence;500;2;('remove document', 'withdraw', 'remove document');False;0.0
Sequence;500;2;('finish editing', 'check admissibility', 'approve');False;0.0
Sequence;500;2;('discard', 'save', 'check');False;0.0
Sequence;500;2;('begin admissibility check', 'calculate', 'begin editing');False;0.0
Sequence;500;2;('save', 'performed', 'performed');False;0.0
Sequence;500;2;('initialize', 'mail income', 'mail valid');False;0.0
Sequence;500;2;('finish editing', 'revoke withdrawal', 'remove document');False;0.0
Sequence;500;2;('refuse', 'save', 'save');False;0.0
Sequence;500;2;('insert document', 'insert document', 'begin admissibility check');False;0.0
Sequence;500;2;('begin preparations', 'prepare external', 'begin editing');False;0.0
Sequence;500;2;('begin editing', 'remove document', 'calculate');False;0.0
Sequence;500;2;('calculate', 'revoke withdrawal', 'begin editing');False;0.0
Sequence;500;2;('decide', 'plan', 'initialize');False;0.0
Sequence;500;2;('begin editing', 'calculate protocol', 'begin editing');False;0.0
Sequence;500;2;('begin editing', 'insert document', 'insert document');False;0.0
Sequence;500;2;('finish editing', 'revoke decision', 'revoke decision');False;0.0
Sequence;500;2;('insert document', 'begin admissibility check', 'withdraw');False;0.0
Sequence;500;2;('calculate', 'begin editing', 'finish preparations');False;0.0
Sequence;500;2;('abort external', 'save', 'performed');False;0.0
Sequence;500;2;('withdraw', 'begin admissibility check', 'calculate');False;0.0
Sequence;500;2;('revoke withdrawal', 'begin editing', 'decide');False;0.0
Sequence;500;2;('begin editing', 'calculate protocol', 'finish editing');False;0.0
Sequence;500;2;('withdraw', 'calculate', 'save');False;0.0
Sequence;500;2;('finish editing', 'mail valid', 'clear');False;0.0
Sequence;500;2;('decide', 'remove document', 'save');False;0.0
Sequence;500;2;('save', 'decide', 'finish preparations');False;0.0
Sequence;500;2;('finish pre-check', 'restart editing', 'calculate');False;0.0
Sequence;500;2;('prepare offline', 'finish editing', 'save');False;0.0
Sequence;500;2;('initialize', 'check', 'save');False;0.0
Sequence;500;2;('performed', 'initialize', 'prepare offline');False;0.0
Sequence;500;2;('initialize', 'plan', 'begin editing');False;0.0
Sequence;500;2;('begin payment', 'restart editing', 'abort payment');False;0.0
Sequence;500;2;('finish editing', 'correction GFM17', 'calculate');False;0.0
Sequence;500;2;('begin editing', 'restart editing', 'save');False;0.0
Sequence;500;2;('initialize', 'plan', 'finish editing');False;0.0
Sequence;500;2;('revoke decision', 'decide', 'insert document');False;0.0
Sequence;500;2;('discard', 'finish editing', 'begin editing');False;0.0
Sequence;500;2;('calculate', 'begin editing', 'initialize');False;0.0
Sequence;500;2;('discard', 'finish editing', 'finish editing');False;0.0
Sequence;500;2;('begin editing', 'remove document', 'initialize');False;0.0
Sequence;500;2;('begin editing', 'initialize', 'calculate');False;0.0
Sequence;500;2;('finish editing', 'mail income', 'finish pre-check');False;0.0
Sequence;500;2;('restart editing', 'finish editing', 'decide');False;0.0
Sequence;500;2;('decide', 'begin editing', 'withdraw');False;0.0
Sequence;500;2;('finish pre-check', 'begin editing', 'save');False;0.0
Sequence;500;2;('withdraw', 'remove document', 'revoke withdrawal');False;0.0
Sequence;500;2;('begin preparations', 'save', 'calculate');False;0.0
Sequence;500;2;('check admissibility', 'begin editing', 'calculate');False;0.0
Sequence;500;2;('calculate', 'refuse', 'revoke approval');False;0.0
Sequence;500;2;('revoke approval', 'begin admissibility check', 'revoke approval');False;0.0
Sequence;500;2;('remove document', 'save', 'revoke decision');False;0.0
Sequence;500;2;('insert document', 'decide', 'begin editing');False;0.0
Sequence;500;2;('begin editing', 'withdraw', 'revoke withdrawal');False;0.0
Sequence;500;2;('check admissibility', 'insert document', 'initialize');False;0.0
Sequence;500;2;('remove document', 'plan', 'initialize');False;0.0
Sequence;500;2;('decide', 'remove document', 'insert document');False;0.0
Sequence;500;2;('save', 'insert document', 'begin payment');False;0.0
Sequence;500;2;('begin editing', 'remove document', 'remove document');False;0.0
Sequence;500;2;('check', 'begin editing', 'save');False;0.0
Sequence;500;2;('withdraw', 'begin editing', 'finish editing');False;0.0
Sequence;500;2;('restart editing', 'restart editing', 'save');False;0.0
Sequence;500;2;('begin editing', 'initialize', 'initialize');False;0.0
Sequence;500;2;('finish editing', 'restart editing', 'calculate');False;0.0
Sequence;500;2;('check', 'finish editing', 'decide');False;0.0
Sequence;500;2;('insert document', 'withdraw', 'insert document');False;0.0
Sequence;500;2;('insert document', 'approve', 'begin editing');False;0.0
Sequence;500;2;('save', 'save', 'mail income');False;0.0
Sequence;500;2;('prepare external', 'calculate', 'finish editing');False;0.0
Sequence;500;2;('decide', 'revoke decision', 'save');False;0.0
Sequence;500;2;('check', 'insert document', 'insert document');False;0.0
Sequence;500;2;('check admissibility', 'insert document', 'remove document');False;0.0
Sequence;500;2;('begin preparations', 'save', 'initialize');False;0.0
Sequence;500;2;('calculate', 'calculate', 'revoke decision');False;0.0
Sequence;500;2;('finish pre-check', 'insert document', 'finish pre-check');False;0.0
Sequence;500;2;('decide', 'restart editing', 'restart editing');False;0.0
Sequence;500;2;('save', 'discard', 'calculate');False;0.0
Sequence;500;2;('correction GFM17', 'calculate', 'calculate');False;0.0
Sequence;500;2;('save', 'approve', 'save');False;0.0
Sequence;500;2;('save', 'finish editing', 'check');False;0.0
Sequence;500;2;('finish editing', 'decide', 'finish editing');False;0.0
Sequence;500;2;('clear', 'create', 'finish pre-check');False;0.0
Sequence;500;2;('abort external', 'performed', 'save');False;0.0
Sequence;500;2;('prepare offline', 'performed', 'save');False;0.0
Sequence;500;2;('insert document', 'begin admissibility check', 'calculate');False;0.0
Sequence;500;2;('begin editing', 'begin editing', 'restart editing');False;0.0
Sequence;500;2;('begin admissibility check', 'check admissibility', 'save');False;0.0
Sequence;500;2;('insert document', 'calculate', 'save');False;0.0
Sequence;500;2;('remove document', 'calculate', 'begin editing');False;0.0
Sequence;500;2;('calculate', 'take original document', 'save');False;0.0
Sequence;500;2;('check', 'take original document', 'save');False;0.0
Sequence;500;2;('calculate', 'finish pre-check', 'save');False;0.0
Sequence;500;2;('remove document', 'calculate', 'finish editing');False;0.0
Sequence;500;2;('finish editing', 'withdraw', 'insert document');False;0.0
Sequence;500;2;('check admissibility', 'refuse', 'refuse');False;0.0
Sequence;500;2;('finish editing', 'remove document', 'calculate');False;0.0
Sequence;500;2;('finish payment', 'revoke withdrawal', 'revoke withdrawal');False;0.0
Sequence;500;2;('save', 'performed offline', 'calculate');False;0.0
Sequence;500;2;('finish editing', 'insert document', 'insert document');False;0.0
Sequence;500;2;('insert document', 'calculate', 'check admissibility');False;0.0
Sequence;500;2;('finish editing', 'mail income', 'calculate');False;0.0
Sequence;500;2;('refuse', 'refuse', 'refuse');False;0.0
Sequence;500;2;('create', 'mail income', 'save');False;0.0
Sequence;500;2;('save', 'discard', 'initialize');False;0.0
Sequence;500;2;('begin editing', 'calculate', 'revoke withdrawal');False;0.0
Sequence;500;2;('finish editing', 'begin editing', 'revoke decision');False;0.0
Sequence;500;2;('begin editing', 'save', 'remove document');False;0.0
Sequence;500;2;('mail valid', 'initialize', 'performed');False;0.0
Sequence;500;2;('finish pre-check', 'initialize', 'create');False;0.0
Sequence;500;2;('save', 'restart editing', 'finish editing');False;0.0
Sequence;500;2;('begin preparations', 'finish preparations', 'save');False;0.0
Sequence;500;2;('create', 'finish editing', 'calculate');False;0.0
Sequence;500;2;('finish editing', 'begin admissibility check', 'calculate');False;0.0
Sequence;500;2;('remove document', 'insert document', 'revoke decision');False;0.0
Sequence;500;2;('insert document', 'calculate', 'insert document');False;0.0
Sequence;500;2;('check', 'take original document', 'insert document');False;0.0
Sequence;500;2;('abort payment', 'remove document', 'revoke decision');False;0.0
Sequence;500;2;('calculate', 'initialize', 'create');False;0.0
Sequence;500;2;('revoke decision', 'withdraw', 'revoke withdrawal');False;0.0
Sequence;500;2;('mail valid', 'clear', 'begin editing');False;0.0
Sequence;500;2;('finish editing', 'mail income', 'initialize');False;0.0
Sequence;500;2;('check admissibility', 'begin admissibility check', 'calculate');False;0.0
Sequence;500;2;('insert document', 'begin editing', 'begin editing');False;0.0
Sequence;500;2;('revoke decision', 'finish editing', 'withdraw');False;0.0
Sequence;500;2;('finish pre-check', 'calculate', 'finish pre-check');False;0.0
Sequence;500;2;('remove document', 'remove document', 'begin payment');False;0.0
Sequence;500;2;('decide', 'begin payment', 'begin editing');False;0.0
Sequence;500;2;('create', 'save', 'clear');False;0.0
Sequence;500;2;('calculate', 'save', 'revoke withdrawal');False;0.0
Sequence;500;2;('insert document', 'begin editing', 'finish editing');False;0.0
Sequence;500;2;('remove document', 'finish editing', 'save');False;0.0
Sequence;500;2;('initialize', 'check', 'check');False;0.0
Sequence;500;2;('finish editing', 'finish preparations', 'begin preparations');False;0.0
Sequence;500;2;('insert document', 'finish editing', 'begin admissibility check');False;0.0
Sequence;500;2;('decide', 'withdraw', 'decide');False;0.0
